Absolute path,Relative path,Type
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0201.jpg,lab_1\dataset\bay_horse\0201.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0202.jpg,lab_1\dataset\bay_horse\0202.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0203.jpg,lab_1\dataset\bay_horse\0203.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0204.jpg,lab_1\dataset\bay_horse\0204.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0205.jpg,lab_1\dataset\bay_horse\0205.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0206.jpg,lab_1\dataset\bay_horse\0206.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0207.jpg,lab_1\dataset\bay_horse\0207.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0208.jpg,lab_1\dataset\bay_horse\0208.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0209.jpg,lab_1\dataset\bay_horse\0209.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0210.jpg,lab_1\dataset\bay_horse\0210.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0211.jpg,lab_1\dataset\bay_horse\0211.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0212.jpg,lab_1\dataset\bay_horse\0212.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0213.jpg,lab_1\dataset\bay_horse\0213.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0214.jpg,lab_1\dataset\bay_horse\0214.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0215.jpg,lab_1\dataset\bay_horse\0215.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0216.jpg,lab_1\dataset\bay_horse\0216.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0217.jpg,lab_1\dataset\bay_horse\0217.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0218.jpg,lab_1\dataset\bay_horse\0218.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0219.jpg,lab_1\dataset\bay_horse\0219.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0220.jpg,lab_1\dataset\bay_horse\0220.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0221.jpg,lab_1\dataset\bay_horse\0221.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0222.jpg,lab_1\dataset\bay_horse\0222.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0223.jpg,lab_1\dataset\bay_horse\0223.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0224.jpg,lab_1\dataset\bay_horse\0224.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0225.jpg,lab_1\dataset\bay_horse\0225.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0226.jpg,lab_1\dataset\bay_horse\0226.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0227.jpg,lab_1\dataset\bay_horse\0227.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0228.jpg,lab_1\dataset\bay_horse\0228.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0229.jpg,lab_1\dataset\bay_horse\0229.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0230.jpg,lab_1\dataset\bay_horse\0230.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0231.jpg,lab_1\dataset\bay_horse\0231.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0232.jpg,lab_1\dataset\bay_horse\0232.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0233.jpg,lab_1\dataset\bay_horse\0233.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0234.jpg,lab_1\dataset\bay_horse\0234.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0235.jpg,lab_1\dataset\bay_horse\0235.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0236.jpg,lab_1\dataset\bay_horse\0236.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0237.jpg,lab_1\dataset\bay_horse\0237.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0238.jpg,lab_1\dataset\bay_horse\0238.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0239.jpg,lab_1\dataset\bay_horse\0239.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0240.jpg,lab_1\dataset\bay_horse\0240.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0241.jpg,lab_1\dataset\bay_horse\0241.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0242.jpg,lab_1\dataset\bay_horse\0242.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0243.jpg,lab_1\dataset\bay_horse\0243.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0244.jpg,lab_1\dataset\bay_horse\0244.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0245.jpg,lab_1\dataset\bay_horse\0245.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0246.jpg,lab_1\dataset\bay_horse\0246.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0247.jpg,lab_1\dataset\bay_horse\0247.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0248.jpg,lab_1\dataset\bay_horse\0248.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0249.jpg,lab_1\dataset\bay_horse\0249.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0250.jpg,lab_1\dataset\bay_horse\0250.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0251.jpg,lab_1\dataset\bay_horse\0251.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0252.jpg,lab_1\dataset\bay_horse\0252.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0253.jpg,lab_1\dataset\bay_horse\0253.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0254.jpg,lab_1\dataset\bay_horse\0254.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0255.jpg,lab_1\dataset\bay_horse\0255.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0256.jpg,lab_1\dataset\bay_horse\0256.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0257.jpg,lab_1\dataset\bay_horse\0257.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0258.jpg,lab_1\dataset\bay_horse\0258.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0259.jpg,lab_1\dataset\bay_horse\0259.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0260.jpg,lab_1\dataset\bay_horse\0260.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0261.jpg,lab_1\dataset\bay_horse\0261.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0262.jpg,lab_1\dataset\bay_horse\0262.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0263.jpg,lab_1\dataset\bay_horse\0263.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0264.jpg,lab_1\dataset\bay_horse\0264.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0265.jpg,lab_1\dataset\bay_horse\0265.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0266.jpg,lab_1\dataset\bay_horse\0266.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0267.jpg,lab_1\dataset\bay_horse\0267.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0268.jpg,lab_1\dataset\bay_horse\0268.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0269.jpg,lab_1\dataset\bay_horse\0269.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0270.jpg,lab_1\dataset\bay_horse\0270.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0271.jpg,lab_1\dataset\bay_horse\0271.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0272.jpg,lab_1\dataset\bay_horse\0272.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0273.jpg,lab_1\dataset\bay_horse\0273.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0274.jpg,lab_1\dataset\bay_horse\0274.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0275.jpg,lab_1\dataset\bay_horse\0275.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0276.jpg,lab_1\dataset\bay_horse\0276.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0277.jpg,lab_1\dataset\bay_horse\0277.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0278.jpg,lab_1\dataset\bay_horse\0278.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0279.jpg,lab_1\dataset\bay_horse\0279.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0280.jpg,lab_1\dataset\bay_horse\0280.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0281.jpg,lab_1\dataset\bay_horse\0281.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0282.jpg,lab_1\dataset\bay_horse\0282.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0283.jpg,lab_1\dataset\bay_horse\0283.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0284.jpg,lab_1\dataset\bay_horse\0284.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0285.jpg,lab_1\dataset\bay_horse\0285.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0286.jpg,lab_1\dataset\bay_horse\0286.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0287.jpg,lab_1\dataset\bay_horse\0287.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0288.jpg,lab_1\dataset\bay_horse\0288.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0289.jpg,lab_1\dataset\bay_horse\0289.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0290.jpg,lab_1\dataset\bay_horse\0290.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0291.jpg,lab_1\dataset\bay_horse\0291.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0292.jpg,lab_1\dataset\bay_horse\0292.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0293.jpg,lab_1\dataset\bay_horse\0293.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0294.jpg,lab_1\dataset\bay_horse\0294.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0295.jpg,lab_1\dataset\bay_horse\0295.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0296.jpg,lab_1\dataset\bay_horse\0296.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0297.jpg,lab_1\dataset\bay_horse\0297.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0298.jpg,lab_1\dataset\bay_horse\0298.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0299.jpg,lab_1\dataset\bay_horse\0299.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0300.jpg,lab_1\dataset\bay_horse\0300.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0301.jpg,lab_1\dataset\bay_horse\0301.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0302.jpg,lab_1\dataset\bay_horse\0302.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0303.jpg,lab_1\dataset\bay_horse\0303.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0304.jpg,lab_1\dataset\bay_horse\0304.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0305.jpg,lab_1\dataset\bay_horse\0305.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0306.jpg,lab_1\dataset\bay_horse\0306.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0307.jpg,lab_1\dataset\bay_horse\0307.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0308.jpg,lab_1\dataset\bay_horse\0308.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0309.jpg,lab_1\dataset\bay_horse\0309.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0310.jpg,lab_1\dataset\bay_horse\0310.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0311.jpg,lab_1\dataset\bay_horse\0311.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0312.jpg,lab_1\dataset\bay_horse\0312.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0313.jpg,lab_1\dataset\bay_horse\0313.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0314.jpg,lab_1\dataset\bay_horse\0314.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0315.jpg,lab_1\dataset\bay_horse\0315.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0316.jpg,lab_1\dataset\bay_horse\0316.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0317.jpg,lab_1\dataset\bay_horse\0317.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0318.jpg,lab_1\dataset\bay_horse\0318.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0319.jpg,lab_1\dataset\bay_horse\0319.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0320.jpg,lab_1\dataset\bay_horse\0320.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0321.jpg,lab_1\dataset\bay_horse\0321.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0322.jpg,lab_1\dataset\bay_horse\0322.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0323.jpg,lab_1\dataset\bay_horse\0323.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0324.jpg,lab_1\dataset\bay_horse\0324.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0325.jpg,lab_1\dataset\bay_horse\0325.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0326.jpg,lab_1\dataset\bay_horse\0326.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0327.jpg,lab_1\dataset\bay_horse\0327.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0328.jpg,lab_1\dataset\bay_horse\0328.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0329.jpg,lab_1\dataset\bay_horse\0329.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0330.jpg,lab_1\dataset\bay_horse\0330.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0331.jpg,lab_1\dataset\bay_horse\0331.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0332.jpg,lab_1\dataset\bay_horse\0332.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0333.jpg,lab_1\dataset\bay_horse\0333.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0334.jpg,lab_1\dataset\bay_horse\0334.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0335.jpg,lab_1\dataset\bay_horse\0335.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0336.jpg,lab_1\dataset\bay_horse\0336.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0337.jpg,lab_1\dataset\bay_horse\0337.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0338.jpg,lab_1\dataset\bay_horse\0338.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0339.jpg,lab_1\dataset\bay_horse\0339.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0340.jpg,lab_1\dataset\bay_horse\0340.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0341.jpg,lab_1\dataset\bay_horse\0341.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0342.jpg,lab_1\dataset\bay_horse\0342.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0343.jpg,lab_1\dataset\bay_horse\0343.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0344.jpg,lab_1\dataset\bay_horse\0344.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0345.jpg,lab_1\dataset\bay_horse\0345.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0346.jpg,lab_1\dataset\bay_horse\0346.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0347.jpg,lab_1\dataset\bay_horse\0347.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0348.jpg,lab_1\dataset\bay_horse\0348.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0349.jpg,lab_1\dataset\bay_horse\0349.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0350.jpg,lab_1\dataset\bay_horse\0350.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0351.jpg,lab_1\dataset\bay_horse\0351.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0352.jpg,lab_1\dataset\bay_horse\0352.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0353.jpg,lab_1\dataset\bay_horse\0353.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0354.jpg,lab_1\dataset\bay_horse\0354.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0355.jpg,lab_1\dataset\bay_horse\0355.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0356.jpg,lab_1\dataset\bay_horse\0356.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0357.jpg,lab_1\dataset\bay_horse\0357.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0358.jpg,lab_1\dataset\bay_horse\0358.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0359.jpg,lab_1\dataset\bay_horse\0359.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0360.jpg,lab_1\dataset\bay_horse\0360.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0361.jpg,lab_1\dataset\bay_horse\0361.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0362.jpg,lab_1\dataset\bay_horse\0362.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0363.jpg,lab_1\dataset\bay_horse\0363.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0364.jpg,lab_1\dataset\bay_horse\0364.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0365.jpg,lab_1\dataset\bay_horse\0365.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0366.jpg,lab_1\dataset\bay_horse\0366.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0367.jpg,lab_1\dataset\bay_horse\0367.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0368.jpg,lab_1\dataset\bay_horse\0368.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0369.jpg,lab_1\dataset\bay_horse\0369.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0370.jpg,lab_1\dataset\bay_horse\0370.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0371.jpg,lab_1\dataset\bay_horse\0371.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0372.jpg,lab_1\dataset\bay_horse\0372.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0373.jpg,lab_1\dataset\bay_horse\0373.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0374.jpg,lab_1\dataset\bay_horse\0374.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0375.jpg,lab_1\dataset\bay_horse\0375.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0376.jpg,lab_1\dataset\bay_horse\0376.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0377.jpg,lab_1\dataset\bay_horse\0377.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0378.jpg,lab_1\dataset\bay_horse\0378.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0379.jpg,lab_1\dataset\bay_horse\0379.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0380.jpg,lab_1\dataset\bay_horse\0380.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0381.jpg,lab_1\dataset\bay_horse\0381.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0382.jpg,lab_1\dataset\bay_horse\0382.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0383.jpg,lab_1\dataset\bay_horse\0383.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0384.jpg,lab_1\dataset\bay_horse\0384.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0385.jpg,lab_1\dataset\bay_horse\0385.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0386.jpg,lab_1\dataset\bay_horse\0386.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0387.jpg,lab_1\dataset\bay_horse\0387.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0388.jpg,lab_1\dataset\bay_horse\0388.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0389.jpg,lab_1\dataset\bay_horse\0389.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0390.jpg,lab_1\dataset\bay_horse\0390.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0391.jpg,lab_1\dataset\bay_horse\0391.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0392.jpg,lab_1\dataset\bay_horse\0392.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0393.jpg,lab_1\dataset\bay_horse\0393.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0394.jpg,lab_1\dataset\bay_horse\0394.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0395.jpg,lab_1\dataset\bay_horse\0395.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0396.jpg,lab_1\dataset\bay_horse\0396.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0397.jpg,lab_1\dataset\bay_horse\0397.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0398.jpg,lab_1\dataset\bay_horse\0398.jpg,bay_horse
C:/Users/Alex/Desktop/application_programming/lab_1/dataset/bay_horse/0399.jpg,lab_1\dataset\bay_horse\0399.jpg,bay_horse
